datetime,open,high,low,close,volume,kline_status,raw_fractal,valid_fractal
2024-05-14,2.292,2.294,2.2825,2.2885,241700,TREND_DOWN,BOTTOM,Bx
2024-05-15,2.2885,2.3025,2.2855,2.298,247300,TREND_UP,,
2024-05-16,2.298,2.32,2.298,2.31,233200,TREND_UP,,
2024-05-17,2.31,2.34,2.305,2.306,282200,TREND_UP,TOP,
2024-05-20,2.306,2.31,2.3,2.3085,147000,TREND_DOWN,BOTTOM,
2024-05-22,2.3085,2.3185,2.3075,2.309,154100,TREND_UP_(M),TOP,Tx
2024-05-23,2.309,2.308,2.3,2.304,146800,TREND_DOWN,BOTTOM,Bx
2024-05-27,2.304,2.3175,2.304,2.31,151500,TREND_UP_(M),TOP,
2024-05-28,2.31,2.312,2.2945,2.298,181000,TREND_DOWN,,
2024-05-29,2.298,2.2965,2.286,2.294,192200,TREND_DOWN,BOTTOM,Bx
2024-05-30,2.294,2.3075,2.2875,2.307,191000,TREND_UP,,
2024-05-31,2.307,2.34,2.314,2.316,208600,TREND_UP,TOP,
2024-06-03,2.316,2.3175,2.3085,2.309,118900,TREND_DOWN,,
2024-06-04,2.309,2.3135,2.307,2.3075,109100,TREND_DOWN,,
2024-06-05,2.3075,2.31,2.303,2.3055,89500,TREND_DOWN,,
2024-06-12,2.3055,2.307,2.3015,2.305,57800,TREND_DOWN_(M),,
2024-06-13,2.305,2.3026,2.2985,2.299,70400,TREND_DOWN,,
2024-06-14,2.299,2.295,2.283,2.295,146400,TREND_DOWN,BOTTOM,Bx
2024-06-17,2.295,2.3,2.288,2.288,66600,TREND_UP,TOP,
2024-06-19,2.288,2.288,2.26,2.26,106800,TREND_DOWN_(M),,
2024-06-20,2.26,2.273,2.2525,2.2725,108800,TREND_DOWN,BOTTOM,Bx
2024-06-21,2.2725,2.29,2.269,2.2825,83900,TREND_UP,TOP,
2024-06-24,2.2825,2.286,2.2625,2.266,98100,TREND_DOWN,,
2024-07-01,2.266,2.2725,2.21,2.2725,108200,TREND_DOWN_(M),BOTTOM,Bx
2024-07-05,2.2725,2.2825,2.26,2.28,130000,TREND_UP_(M),,
2024-07-08,2.28,2.306,2.28,2.293,140900,TREND_UP,TOP,
2024-07-09,2.293,2.295,2.274,2.275,129200,TREND_DOWN,,
2024-07-10,2.275,2.2825,2.2725,2.28,90800,TREND_DOWN,,
2024-07-11,2.28,2.28,2.2715,2.272,80100,TREND_DOWN,,
2024-07-12,2.272,2.2695,2.2625,2.269,81300,TREND_DOWN,,
2024-07-15,2.269,2.2675,2.2575,2.261,82500,TREND_DOWN,BOTTOM,
2024-07-19,2.261,2.275,2.26,2.2605,110500,TREND_UP_(M),TOP,Tx
2024-07-22,2.2605,2.26,2.225,2.241,146900,TREND_DOWN,,
2024-07-23,2.241,2.241,2.22,2.2225,124500,TREND_DOWN,,
2024-07-24,2.2225,2.2275,2.217,2.2265,107500,TREND_DOWN,,
2024-07-25,2.2265,2.2225,2.199,2.199,157000,TREND_DOWN,,
2024-07-26,2.199,2.1975,2.17,2.184,90100,TREND_DOWN,,
2024-07-29,2.184,2.18,2.15,2.15,74700,TREND_DOWN,,
2024-07-30,2.15,2.154,2.135,2.136,103500,TREND_DOWN,,
2024-07-31,2.136,2.147,2.1275,2.145,85900,TREND_DOWN,,
2024-08-05,2.145,2.145,2.0825,2.145,76600,TREND_DOWN_(M),BOTTOM,B
2024-08-06,2.145,2.165,2.1375,2.145,295200,TREND_UP,TOP,
2024-08-07,2.145,2.15,2.1225,2.14,217600,TREND_DOWN,BOTTOM,
2024-08-08,2.14,2.176,2.143,2.175,211600,TREND_UP,,
2024-08-09,2.175,2.2,2.1765,2.2,102200,TREND_UP,,
2024-08-12,2.2,2.25,2.21,2.2425,82900,TREND_UP,TOP,T
2024-08-13,2.2425,2.245,2.205,2.2075,68600,TREND_DOWN,,
2024-08-14,2.2075,2.1925,2.17,2.19,73800,TREND_DOWN,BOTTOM,Bx
2024-08-16,2.19,2.2,2.18,2.183,53800,TREND_UP_(M),TOP,
2024-08-19,2.183,2.1825,2.168,2.169,38700,TREND_DOWN,,
2024-08-21,2.169,2.17,2.15,2.151,21400,TREND_DOWN_(M),,
2024-08-26,2.151,2.16,2.143,2.16,41500,TREND_DOWN_(M),BOTTOM,Bx
2024-08-28,2.16,2.1875,2.156,2.1625,39700,TREND_UP_(M),TOP,Tx
2024-08-29,2.1625,2.175,2.155,2.17,27500,TREND_DOWN,BOTTOM,
2024-08-30,2.17,2.185,2.1625,2.165,41700,TREND_UP,TOP,
2024-09-02,2.165,2.156,2.142,2.1425,56000,TREND_DOWN,,
2024-09-03,2.1425,2.15,2.136,2.1375,49100,TREND_DOWN,,
2024-09-05,2.1375,2.1375,2.115,2.135,65900,TREND_DOWN_(M),BOTTOM,Bx
2024-09-06,2.135,2.14,2.13,2.1325,38400,TREND_UP,TOP,
2024-09-09,2.1325,2.1325,2.1175,2.12,36400,TREND_DOWN,,
2024-09-10,2.12,2.125,2.11,2.113,59800,TREND_DOWN,,
2024-09-11,2.113,2.115,2.0975,2.1025,61600,TREND_DOWN,,
2024-09-12,2.1025,2.105,2.09,2.0925,43500,TREND_DOWN,,
2024-09-13,2.0925,2.09,2.0625,2.067,48000,TREND_DOWN,,
2024-09-24,2.067,2.067,2.0,2.0601,40700,TREND_DOWN_(M),BOTTOM,Bx
2024-09-26,2.0601,2.1,2.0275,2.095,90900,TREND_UP_(M),,
2024-09-27,2.095,2.1775,2.08,2.1775,157100,TREND_UP,,
2024-10-09,2.1775,2.24,2.16,2.1725,42600,TREND_UP_(M),TOP,
2024-10-10,2.1725,2.18,2.125,2.1275,95000,TREND_DOWN,,
2024-10-14,2.1275,2.1375,2.115,2.131,107700,TREND_DOWN_(M),,
2024-10-16,2.131,2.131,2.105,2.1225,101600,TREND_DOWN_(M),,
2024-10-17,2.1225,2.125,2.095,2.095,93700,TREND_DOWN,,
2024-10-18,2.095,2.118,2.08,2.1125,130400,TREND_DOWN,BOTTOM,
2024-10-21,2.1125,2.12,2.105,2.1125,61800,TREND_UP,,
2024-10-22,2.1125,2.1375,2.106,2.1375,92900,TREND_UP,,
2024-10-23,2.1375,2.1526,2.13,2.14,109300,TREND_UP,TOP,Tx
2024-10-30,2.14,2.14,2.126,2.14,97500,TREND_DOWN_(M),BOTTOM,Bx
2024-10-31,2.14,2.145,2.1275,2.128,75900,TREND_UP,TOP,
2024-11-04,2.128,2.128,2.116,2.121,75500,TREND_DOWN_(M),,
2024-11-05,2.121,2.1275,2.115,2.115,73700,TREND_DOWN,,
2024-11-06,2.115,2.125,2.105,2.125,82500,TREND_DOWN,BOTTOM,Bx
2024-11-07,2.125,2.1275,2.112,2.113,66000,TREND_UP,TOP,
2024-11-11,2.113,2.113,2.095,2.1,93600,TREND_DOWN_(M),,
2024-11-15,2.1,2.1,2.0725,2.0975,93500,TREND_DOWN_(M),BOTTOM,Bx
2024-11-19,2.0975,2.1125,2.093,2.093,75200,TREND_UP_(M),TOP,
2024-11-20,2.093,2.102,2.092,2.1,60600,TREND_DOWN,,
2024-11-21,2.1,2.1,2.082,2.085,78900,TREND_DOWN,,
2024-11-22,2.085,2.085,2.0775,2.078,68400,TREND_DOWN,,
2024-11-25,2.078,2.08,2.0575,2.06,71000,TREND_DOWN,,
2024-11-28,2.06,2.0635,2.035,2.035,68600,TREND_DOWN_(M),,
2024-11-29,2.035,2.041,2.023,2.025,123500,TREND_DOWN,,
2024-12-03,2.025,2.025,1.975,1.987,117200,TREND_DOWN_(M),,
2024-12-04,1.987,1.985,1.9525,1.9525,102100,TREND_DOWN,,
2024-12-06,1.9525,1.959,1.9425,1.955,107700,TREND_DOWN_(M),,
2024-12-09,1.955,1.9575,1.905,1.905,107900,TREND_DOWN,,
2024-12-10,1.905,1.9,1.8225,1.8415,125900,TREND_DOWN,,
2024-12-11,1.8415,1.86,1.815,1.825,127500,TREND_DOWN,,
2024-12-12,1.825,1.825,1.805,1.808,105800,TREND_DOWN,,
2024-12-13,1.808,1.803,1.765,1.77,90500,TREND_DOWN,,
2024-12-19,1.77,1.77,1.705,1.735,93700,TREND_DOWN_(M),,
2024-12-20,1.735,1.73,1.69,1.695,89400,TREND_DOWN,,
2024-12-23,1.695,1.701,1.6645,1.6925,70000,TREND_DOWN,BOTTOM,Bx
2024-12-24,1.6925,1.7275,1.686,1.7275,98300,TREND_UP,,
2024-12-25,1.7275,1.7475,1.713,1.74,74100,TREND_UP,TOP,
2024-12-26,1.74,1.735,1.7,1.7,78800,TREND_DOWN,,
2024-12-27,1.7,1.7,1.675,1.69,49200,TREND_DOWN,BOTTOM,
2024-12-30,1.69,1.703,1.6875,1.6875,33800,TREND_UP,TOP,Tx
2024-12-31,1.6875,1.69,1.6625,1.664,48800,TREND_DOWN,,
2025-01-02,1.664,1.66,1.605,1.6125,102700,TREND_DOWN,,
2025-01-08,1.6125,1.6125,1.5825,1.6,164500,TREND_DOWN_(M),BOTTOM,Bx
2025-01-09,1.6,1.635,1.59,1.625,149300,TREND_UP,,
2025-01-10,1.625,1.67,1.6175,1.6175,175100,TREND_UP,TOP,
2025-01-14,1.6175,1.6475,1.61,1.61,122800,TREND_DOWN_(M),,
2025-01-15,1.61,1.62,1.6025,1.6175,93600,TREND_DOWN,BOTTOM,
2025-01-17,1.6175,1.64,1.615,1.64,95400,TREND_UP_(M),,
2025-01-21,1.64,1.66,1.6175,1.6175,71300,TREND_UP_(M),TOP,Tx
2025-01-22,1.6175,1.6325,1.6125,1.63,78900,TREND_DOWN,BOTTOM,Bx
2025-01-23,1.63,1.6425,1.625,1.6375,52200,TREND_UP,,
2025-01-24,1.6375,1.655,1.6325,1.635,29400,TREND_UP,TOP,
2025-01-27,1.635,1.625,1.61,1.615,18700,TREND_DOWN,,
2025-02-05,1.615,1.615,1.6,1.601,66100,TREND_DOWN,,
2025-02-07,1.601,1.605,1.5915,1.605,89500,TREND_DOWN_(M),BOTTOM,B
2025-02-13,1.605,1.6275,1.605,1.623,71300,TREND_UP_(M),,
2025-02-14,1.623,1.6475,1.6215,1.644,80500,TREND_UP,,
2025-02-17,1.644,1.675,1.6475,1.67,95800,TREND_UP,,
2025-02-18,1.67,1.705,1.6625,1.67,151100,TREND_UP,TOP,Tx
2025-02-19,1.67,1.675,1.657,1.6575,100400,TREND_DOWN,BOTTOM,Bx
2025-02-20,1.6575,1.695,1.6575,1.695,105100,TREND_UP,,
2025-02-21,1.695,1.7275,1.6825,1.7275,167900,TREND_UP,,
2025-02-25,1.7275,1.779,1.7175,1.7175,152600,TREND_UP_(M),TOP,T
2025-02-26,1.7175,1.7245,1.695,1.7175,126000,TREND_DOWN,BOTTOM,
2025-02-28,1.7175,1.7575,1.7175,1.7275,111500,TREND_UP_(M),TOP,
2025-03-03,1.7275,1.74,1.7075,1.71,96000,TREND_DOWN,,
2025-03-05,1.71,1.715,1.695,1.709,117600,TREND_DOWN_(M),BOTTOM,B
2025-03-06,1.709,1.7425,1.71,1.742,120100,TREND_UP,,
2025-03-07,1.742,1.7935,1.7375,1.7875,163900,TREND_UP,,
2025-03-10,1.7875,1.81,1.77,1.8075,110400,TREND_UP,,
2025-03-11,1.8075,1.875,1.7975,1.865,162600,TREND_UP,,
2025-03-12,1.865,1.8825,1.81,1.81,166400,TREND_UP,TOP,Tx
2025-03-13,1.81,1.8475,1.805,1.84,152700,TREND_DOWN,BOTTOM,Bx
2025-03-14,1.84,1.86,1.82,1.845,137600,TREND_UP,,
2025-03-19,1.845,1.9,1.845,1.86,124700,TREND_UP_(M),TOP,T
2025-03-20,1.86,1.865,1.82,1.82,117900,TREND_DOWN,,
2025-03-24,1.82,1.836,1.8,1.8,113500,TREND_DOWN_(M),,
2025-03-28,1.8,1.8,1.7775,1.7975,127100,TREND_DOWN_(M),BOTTOM,
2025-03-31,1.7975,1.81,1.793,1.8075,133100,TREND_UP,,
2025-04-02,1.8075,1.833,1.806,1.808,139600,TREND_UP_(M),TOP,
2025-04-03,1.808,1.745,1.715,1.715,140300,TREND_DOWN,,
2025-04-07,1.715,1.641,1.61,1.64,147100,TREND_DOWN,BOTTOM,Bx
2025-04-10,1.64,1.67,1.6375,1.65,179000,TREND_UP_(M),TOP,Tx
2025-04-11,1.65,1.6575,1.63,1.655,146900,TREND_DOWN,BOTTOM,
2025-04-15,1.655,1.675,1.65,1.655,96200,TREND_UP_(M),TOP,
2025-04-18,1.655,1.655,1.631,1.6475,130900,TREND_DOWN_(M),BOTTOM,
2025-04-25,1.6475,1.665,1.6475,1.6575,118900,TREND_UP_(M),TOP,Tx
2025-04-28,1.6575,1.655,1.641,1.641,91500,TREND_DOWN,,
2025-05-09,1.641,1.641,1.61,1.625,85300,TREND_DOWN_(M),BOTTOM,B
2025-05-15,1.625,1.684,1.625,1.67,259100,TREND_UP_(M),,
2025-05-16,1.67,1.6855,1.67,1.679,110400,TREND_UP,TOP,
2025-05-19,1.679,1.6801,1.655,1.655,125500,TREND_DOWN,,
2025-05-20,1.655,1.667,1.65,1.666,126600,TREND_DOWN,BOTTOM,
2025-05-21,1.666,1.676,1.6625,1.674,103600,TREND_UP,,
2025-05-22,1.674,1.688,1.674,1.686,138200,TREND_UP,,
2025-05-23,1.686,1.702,1.685,1.689,179000,TREND_UP,TOP,Tx
2025-05-26,1.689,1.692,1.682,1.69,85100,TREND_DOWN,BOTTOM,Bx
2025-05-27,1.69,1.698,1.6875,1.6975,63500,TREND_UP,,
2025-05-28,1.6975,1.706,1.696,1.705,83500,TREND_UP,TOP,T
2025-05-29,1.705,1.698,1.685,1.6875,102400,TREND_DOWN,,
2025-06-04,1.6875,1.6875,1.667,1.671,80300,TREND_DOWN_(M),,
2025-06-05,1.671,1.676,1.666,1.6675,76100,TREND_DOWN,,
2025-06-06,1.6675,1.675,1.6525,1.6525,74900,TREND_DOWN,,
2025-06-11,1.6525,1.6575,1.64,1.643,73600,TREND_DOWN_(M),,
2025-06-12,1.643,1.6475,1.635,1.646,107000,TREND_DOWN,BOTTOM,Bx
2025-06-13,1.646,1.648,1.642,1.642,134000,TREND_UP,TOP,Tx
2025-06-18,1.642,1.642,1.6325,1.637,117600,TREND_DOWN_(M),BOTTOM,Bx
2025-06-20,1.637,1.6455,1.6365,1.638,136800,TREND_UP_(M),TOP,
2025-06-23,1.638,1.64,1.632,1.64,88500,TREND_DOWN,BOTTOM,Bx
2025-06-24,1.64,1.647,1.639,1.646,94800,TREND_UP,,
2025-06-26,1.646,1.655,1.643,1.643,131800,TREND_UP_(M),TOP,
2025-06-27,1.643,1.648,1.642,1.646,76600,TREND_DOWN,BOTTOM,
2025-06-30,1.646,1.653,1.644,1.649,98900,TREND_UP,TOP,Tx
2025-07-01,1.649,1.65,1.642,1.642,110600,TREND_DOWN,,
2025-07-02,1.642,1.642,1.6345,1.64,123000,TREND_DOWN,BOTTOM,B
2025-07-07,1.64,1.6425,1.6385,1.64,94200,TREND_UP_(M),,
2025-07-09,1.64,1.648,1.64,1.645,79100,TREND_UP_(M),,
2025-07-10,1.645,1.66,1.6435,1.6595,126200,TREND_UP,,
2025-07-11,1.6595,1.67,1.6565,1.666,105600,TREND_UP,,
2025-07-14,1.666,1.6775,1.665,1.6661,101500,TREND_UP,TOP,Tx
2025-07-18,1.6661,1.6661,1.653,1.664,107600,TREND_DOWN_(M),BOTTOM,Bx
2025-07-21,1.664,1.6775,1.67,1.677,94900,TREND_UP,,
2025-07-22,1.677,1.692,1.672,1.692,119200,TREND_UP,,
2025-07-23,1.692,1.719,1.692,1.706,182700,TREND_UP,,
2025-07-24,1.706,1.748,1.702,1.74,151200,TREND_UP,,
2025-07-25,1.74,1.752,1.716,1.7325,148700,TREND_UP,TOP,T
2025-07-28,1.7325,1.722,1.712,1.715,103100,TREND_DOWN,BOTTOM,
2025-07-30,1.715,1.75,1.715,1.72,99900,TREND_UP_(M),TOP,
2025-08-01,1.72,1.72,1.685,1.695,129000,TREND_DOWN_(M),,
2025-08-08,1.695,1.695,1.68,1.691,115000,TREND_DOWN_(M),BOTTOM,B
2025-08-11,1.691,1.719,1.6875,1.7175,111200,TREND_UP,,
2025-08-14,1.7175,1.735,1.715,1.732,112400,TREND_UP_(M),,
2025-08-15,1.732,1.749,1.72,1.745,149900,TREND_UP,,
2025-08-19,1.745,1.789,1.745,1.766,128500,TREND_UP_(M),,
2025-08-25,1.766,1.7925,1.761,1.7635,127500,TREND_UP_(M),TOP,T
2025-08-27,1.7635,1.77,1.7525,1.765,103400,TREND_DOWN_(M),BOTTOM,Bx
2025-09-02,1.765,1.79,1.765,1.7675,95200,TREND_UP_(M),TOP,
2025-09-03,1.7675,1.765,1.7475,1.7475,91200,TREND_DOWN,,
2025-09-04,1.7475,1.755,1.737,1.7535,106800,TREND_DOWN,BOTTOM,B
2025-09-05,1.7535,1.78,1.75,1.7675,99000,TREND_UP,,
2025-09-08,1.7675,1.7875,1.7725,1.784,74800,TREND_UP,,
2025-09-09,1.784,1.8,1.779,1.795,122900,TREND_UP,,
2025-09-11,1.795,1.8325,1.7925,1.7975,147700,TREND_UP_(M),TOP,Tx
2025-09-12,1.7975,1.805,1.7895,1.7895,134400,TREND_DOWN,,
2025-09-16,1.7895,1.8,1.779,1.78,106700,TREND_DOWN_(M),,
2025-09-18,1.78,1.7835,1.761,1.7825,111300,TREND_DOWN_(M),BOTTOM,Bx
2025-09-22,1.7825,1.804,1.7825,1.7875,142900,TREND_UP_(M),,
2025-09-23,1.7875,1.805,1.791,1.798,99300,TREND_UP,,
2025-09-24,1.798,1.82,1.795,1.815,105600,TREND_UP,,
2025-09-25,1.815,1.836,1.801,1.8025,146100,TREND_UP,TOP,T
2025-09-30,1.8025,1.8075,1.7825,1.783,86800,TREND_DOWN_(M),,
2025-10-09,1.783,1.795,1.7675,1.7775,87700,TREND_DOWN,,
2025-10-10,1.7775,1.78,1.7665,1.775,98100,TREND_DOWN,,
2025-10-13,1.775,1.761,1.7475,1.761,128200,TREND_DOWN,BOTTOM,Bx
2025-10-16,1.761,1.778,1.75,1.753,176700,TREND_UP_(M),TOP,Tx
2025-10-17,1.753,1.75,1.743,1.745,117500,TREND_DOWN,BOTTOM,B
2025-10-20,1.745,1.772,1.7505,1.768,118300,TREND_UP,,
2025-10-21,1.768,1.7725,1.756,1.7575,73500,TREND_UP,TOP,
2025-10-22,1.7575,1.7699,1.753,1.765,93600,TREND_DOWN,BOTTOM,
2025-12-03,1.765,1.855,1.765,1.8375,84700,TREND_UP_(M),,
2025-12-04,1.8375,1.8625,1.843,1.85,102200,TREND_UP,TOP,Tx
2025-12-08,1.85,1.85,1.8285,1.8325,70000,TREND_DOWN_(M),,
2025-12-09,1.8325,1.838,1.8225,1.835,72300,TREND_DOWN,BOTTOM,Bx
2025-12-12,1.835,1.8425,1.831,1.8425,71900,TREND_UP_(M),,
2025-12-16,1.8425,1.86,1.8425,1.8525,72200,TREND_UP_(M),TOP,
2025-12-17,1.8525,1.85,1.835,1.836,62000,TREND_DOWN,,
2025-12-18,1.836,1.843,1.833,1.842,50800,TREND_DOWN,,
2025-12-19,1.842,1.84,1.832,1.835,36300,TREND_DOWN,BOTTOM,Bx
2025-12-22,1.835,1.848,1.8325,1.8435,34600,TREND_UP,TOP,T
2025-12-23,1.8435,1.845,1.832,1.835,40300,TREND_DOWN,,
2025-12-24,1.835,1.84,1.8315,1.835,34400,TREND_DOWN,BOTTOM,
2025-12-26,1.835,1.841,1.833,1.8355,34400,TREND_UP_(M),,
2025-12-29,1.8355,1.86,1.838,1.858,52000,TREND_UP,,
